ORF	1-10 Phenanthroline monohydrate	2-Hydroxyethilhidrazine	4-Hydroxytamoxifen	Abietic acid	Actinomycin D	Agelasine E	Alamethicin	Amantadine hydrochloride	Amiodarone hydrochloride	Amphotericin B	Anisomycin	Artemisinin	Basiliskamide	Benomyl	Brefeldin A	Caffeine	Calcium ionophore A23187	Camptothecin	Caspofungin	Cerulenin	Chlorpromazine hydrochloride	cis-diamminedichloroplatinum (II) Cisplatin	Clomiphene citrate	Clotrimazole	Coniine	Cyclopiazonic acid	Cytochalasin A	Desipramine hydrochloride	Doxycycline hyclate	Dyclonine hydrochloride	Emetine dihydrochloride hydrate	Emodin	Extract 00-132	Extract 00-243	Extract 00-303C	Extract 00-89	Extract 6592	Extract 95-57	Fenpropimorph	FK506	Fluconazole	Geldanamycin	Haloperidol	Harmine hydrochloride	Hoechst 33258	Hydrogen peroxide	Hydroxyurea	Hygromycin B	Latrunculin B	LY 294002 hydrochloride	Menthol	Methanesulfonic acid methyl ester (MMS)	Mitomycin C	Neomycin B trisulfate salt hydrate	Nigericin	Nocodazole	Nystatin dihydrate	Oligomycin	Papuamide B	Parthenolide	Pentamidine isethionate	Phenylarsine oxide	Plumbagin	Radicicol	Raloxifene hydrochloride	Rapamycin	Sodium azide	Staurosporine	Stichloroside	Sulfometuron methyl	Tamoxifen	Theopalauamide	Thialysine	Trichostatin A	Trifluoroperazine dihydrochloride	Tunicamycin	U-73122	Usnic acid	Valinomycin	Verrucarin	Wortmannin
string	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c

YEL060C	0.63505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504975	0	0	0	0	0	0	0	0	0.943125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR076C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54865	0	0	0	0	0	0	0	0	0	0	0.74605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607675	0	0
YGR193C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.209975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.946925	0	0.58225
YLR180W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761075	0	0	0	0	0	0	0	0.9505	0	0	0	0	0	0	0	0.504	0	0.59325	0	0	0	0	0	0	0	0	0
YOR322C	0	1.26185	0	0	0	0	0	2.1736	2.8025	0	0	0.523	0.664025	1.1564	0	1.644575	0	0	0	0	0.9703	0.587425	0	0	0	0	0	0.522925	0	0	0	0.61145	0	0	0	0	1.12545	0	0.713575	0	0	0.6376	0	0	1.13665	0.9311	0	0	0	1.27	0	0	0	2.5468	1.1593	0.97375	0	0	0	0	0	3.2514	1.643275	1.3965	0	0.71905	0	0	0	1.355025	0.7004	0	1.2215	0	0	0	0	0.926475	0	0	0
YJL197W	0	0	0	0	0	0	0	0.629875	1.030575	0	0	0	0.5081	0	0	0	0.6056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.266075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635475	0	0	0
YCL010C	0	0	0	0	0	0	0	0.596925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5263	0.517025
YBR069C	0	0	0	0.90225	1.0832	1.748575	0	1.9113	0.756875	0	0	1.142925	1.40985	1.456625	0	0	0	1.2612	0	0	0	0	0	2.055375	0.89145	0	0	0.802025	0	0.9869	0	0	0	0	0	1.676125	2.112225	2.57005	1.063925	1.17845	0	0.853975	0.5603	0	0	0	0	0	0	0	0.87365	1.258875	0.662425	0	0	0	0	0	0	0	0	1.2675	0.9633	0	0	0.6184	0	0.567575	0	0	0	0	0	0	0	0	0	0	0	0	0
YCL001W-A	0	0	0	0	0	0	0	0.69595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658375	0	0	0	0	0	0	0	0	0	0.743325	0.812625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.004025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR027W	0	0	0	0	0	0	0	0.847125	0	0	0	0	0.519775	0	0	0	0	0	0	0	0	0	0	0.505175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702325	0	0	0	0	0	0.543875	0	0	0	0.68615	0	0	0	0	0	0	0	0	0	0.5129	0	0	0	0	0	0	0.5154	0	0
YNL259C	0	0	0	0	0	0	0	0.794	0.671425	0.831775	0	0.6416	0	0	0	0	0.5373	0	0	0	0	0	0	0.580575	0	0	0	0	0	0.5614	0	0	0	0	0	0	0	0.598475	0	0	0.932025	0	0	0	0	0.6477	0	0	0	0	0.813175	0	0	0	0	0	0	0	0	0.6194	0	1.777625	0	0	0	0	0	0	0	0	0	0	0	1.001425	0	0	0	0	0	0	0
YBR283C	0	0	0.579175	0.91695	0	0.9767	0	1.02825	0	1.28105	0	1.614925	0	0	0	0	0	0	0	0	0.727025	0	0.721925	1.440575	0	0	0	0	0	0.7795	0	0	0	0	0	0	1.896675	0	1.001075	0.687625	0	0	1.5009	0	0	0	0	0	0	0.57855	1.5768	0	0	1.855025	0	0	0.6005	0	0	0.77155	0	2.154275	0	0	0	0	0	0	0	0	0	0	0	1.511975	0	0	0	0	0	0	0
YMR058W	0	1.0744	0.7331	0	0	0	0	1.172025	0	0	0	1.614375	0.753075	0	0	0	0	0	0.559925	0	0	0.80735	0	0.7499	0.52575	0.7567	0	0	1.14775	0	0	0	0	0	0	0	0	0	0	0	1.091525	0	1.0919	0.8425	0	2.46525	1.32055	0	0	0	0.905425	0	0	1.567275	0	0	0	0	0	0.6995	1.4736	2.331725	0	0.759375	0.67525	0	0	0	0	0	0	0	0	1.908	0	0	0	0.76085	0	0	0
YER145C	0	1.212825	0.869525	0	0	0	0	1.93795	0.637975	0	0	1.770725	1.09775	0	0	0	0	0	1.342625	0	0	1.434675	0	1.03915	1.26555	1.074625	0.5223	0	1.749025	0	0	0.573925	0	0	0	0	0	0	0.727925	0	2.30865	0	1.043025	1.1156	0	4.07905	2.026675	0	0	0	1.008225	0	0	1.53115	0.9912	0	0	0	0	1.414875	2.84925	2.19935	0.53195	1.4507	1.00245	0	0.648775	0.598175	0	0	0	0	0	2.911425	0	0.54245	0	1.124125	0	0	0
YPR124W	0	0.937425	0.822275	0	0	0	0	1.0129	2.0965	0.7848	0	2.286375	0	0	0	0	0	1.7064	0.574225	0	0	1.645525	0.887375	1.12785	0.793525	2.020275	0	0	1.514	0	0	1.333275	0	0.73865	0	0	0	0	0.930875	0	0	0	1.06915	1.222	0	2.814125	1.46895	0	0	0.638075	0.98995	0.784925	1.350625	0.77675	0	0	0	0	0	1.88945	2.275775	3.945425	1.9879	0	0	0	0	0.61195	0	0	0	0	0	4.169875	0	0	0	0.7483	0.539175	0	0
YMR021C	0	0.5521	0.6601	0.54535	0	0	0	0.8616	0.54465	0.6444	0	0	0.77605	0.5406	0	0	0	0	1.3881	0	0	0	0	0.6751	0	0.7897	0	0	0	0	0.8688	0.50365	0	0	0	0	0	0.81985	0	0	0.9554	0	0.97325	0.8773	0	0.86045	0	0	0	0	0.6942	0	0	0.5172	0	0	0	0	0	0	0	0.88385	0	0	0	0	0.612	0	0	0	0	0	0	0	0	0.8908	0	0	0	0	0.50955
YGL133W	0	0	0	0	0	0	0	1.64455	0.74505	0.8089	0.581625	0	0	0	0	0	0	0	0.766275	0.565625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.054075	0	0	0	0	0.554725	0	0.74905	0	0	0	0	0	0	0	0	0	0	0	0	1.042225	0	0.608925	0	0	0	0	0	0	0	0	0	1.173975	0	0	0	0	0	0	0
YOR304W	0	0	0	0	0	0	0	0.869275	0	0.9866	0	0	0	0	0	0	0	0	0.771875	0.67815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.113825	0	0	0	0	0	0	0	0	0	0	0	1.0713	0	0	0	0	0	0	0.6988
YAL012W	0	0	0	0	0	0	0	0	0	0.924825	0	0	0	0	0	0	0	0	0	0	0	0	0.76585	0	0.791425	0	1.112025	0	0	0	0	0	0.8563	0.5583	1.184725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5113	0	0	0	0	0	0	0	1.324375	0	0	0	0	0	0	0.799625	0	0	0.78875	0	0	0	0	0.83355	0	0	0	0
YOR270C	0	0	0.74245	0	1.1226	0	0	0	0	0	0	0	0.537175	0	0	0	0	0	1.14875	0	0	0	0	0	0	0	1.835275	0	0	0	0	0	0	0.64375	2.37115	0	0	0	0	0	0	1.5956	0.577125	0	0	1.175525	0	0	0.819525	0	0	0	0	0	0	0	0	0	0.75595	0	0	1.788825	0	0	0	0.6769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOL006C	0	0	1.153425	0	1.679525	0.66365	0	0	0	0	0	0	0	0	0	0	0	0	1.1548	0	0	0	0	0	0	0	3.2711	0	0	0	0	0	0	1.3867	3.260325	0.904	0	0	0	0	0.575325	2.918175	1.140575	0.92985	0	1.88375	0	1.614975	0.596375	0	0	0	0	0	0	0	0	0	0	0	0	2.273925	0	0.903525	0	1.4121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR155W	1.132725	0	1.52985	0	0	0.632725	0	2.3663	0	0.951925	0	0	0	0	0	0.7271	0	0	1.861125	0	0	0	0	0.503075	0.642775	0	2.220375	1.492825	0	0.846375	0	0.678425	0	0.6495	1.377925	0	0	0	0.86415	0	0	0	0.798525	0	0	1.135725	0	0	0	0	0.567625	0	0	2.1645	0.84035	1.253725	0	0	0	0	0	2.728675	0	0	0	0	0	0	0	0	0	0	0	0	0.71995	0.509125	1.67935	0	0	0	0
YEL046C	0	0	0.7381	0.9879	0	0.64145	0	1.77545	0	0	0	0	0.509	0	0	0	0	0	1.08235	0	0	0	0	0.96585	0.9263	0	1.28615	1.29085	0	0	0	0.9981	0	1.0121	2.0059	0	0	0.71	0	0	0	0	0	0	0	0.5683	1.15755	0	0	0	0	0	0	1.59795	0	0	0.57965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51835	0	0	0	0
YDR028C	0	0	0.938575	0	0	1.030875	0	1.852125	0	0.7374	0.506675	0	0	0	0.902725	0	0	0	1.06815	0	0	0	0	0	0	0	0	1.566175	0	0	0.58675	1.038725	0	0.981025	1.112375	0.949175	1.07715	0.661625	0.706575	0	0.810325	0.62745	0	0	0	0	0	0.90845	0	0	0	0	0	1.6473	1.1432	1.7617	0.803925	0.941925	0	0	0	2.5289	1.49325	0	0	0	0	0.81455	0	0.88495	0	0	0	1.0444	0.601225	1.721375	1.147025	1.417525	0	0	0.56065
YMR038C	0	0	0.8171	0	0	0.6974	0	1.49895	0	0.8693	0	1.9341	0	0	0	0	0	0.9442	1.1321	0	0	1.3982	1.77445	0	0.78185	0	1.13745	0	0	0	0	0	0	1.0467	1.8429	0	0	0	0.99405	0	0	0	1.1057	0	0	0	1.227	0	0	0	1.45575	0.9514	0	2.2888	0	0	0.7298	0	0	0.84145	0	2.7667	2.58705	0	0	0	0	0	0	0.5995	0	0	0	0	0	0	0	0	0	0	0
YIL002C	0	0	0	0	0.7759	0	0.76345	0.9216	0.6535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6252	0	0	0	0	0.556825	0	0	0	0	0	0	0	0	0	0	0	1.148575	0	0	0	0	0	0	0	0	0	0	0	0	3.68585	0	0	0	0	0.808225	0	0.606325	0	0	0	0.653525	0	0	0	0	0	0	0	0	0	0	0	0.87365	0	0	0	0
YOR008C-A	0	0	0	0	1.44305	0	0.70595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36725	0	0.920325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8865	0	1.107325	0	0	0	0	0.5352	0	0	0	0	0	0	0	3.8749	0	0	0	0	0.66915	0	1.9005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5474	0.725375	0	0	0	0
YLR412W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644025	0	0	0.6718	0	0	2.9338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523975	0	0	0	0	0	0	0	0	0.580925	0	0
YDR174W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.247275	0	0.850225	0	0	0	0	0	0	0	0.625125	0	0	0	0	0	0	0	1.780775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR214W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68235	0	0.63695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR264W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.519875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL239W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR410W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR032W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.014025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR132W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL170W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR077W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR447C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.122275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL192C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL191W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.770675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR003C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR425W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.388125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR251C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.266175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR169C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR057W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL184C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL020C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525925	0	0	0	0	0	0	0	0	3.04625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL127W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702075	0	0	0	0	0	1.628825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL206W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506025	1.32985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR315C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57735	1.6184	0	0	0.7003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER007C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2709	0	0	0	0.810075	0	0	0	0	0	0	0	0	0	0	0	3.41345	0	0	0	0	0	0	0	0	0	0.927575	0	0	0.736975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL199C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5905	0	0	0	0.575475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.305525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR156W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8586	0	0	0	0	0	0	0	1.572725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL016W	0	0	0	0	0	0	0	0	0	0	0	0	1.0735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92175	0	0	0	0	0.519025	0.65715	0	0	0	0	0	0	0	0	0	0	0	0	0.639325	0	0	2.470425	0	0	0	0	0	0	0	0	0	0	0	0.5402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR079W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGL014W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5899	0	0	0	0	0	0	0	0	0	0	0	0	1.21155	0	0	0	0	0	0	0	0.77145	0	0	0	0	1.8286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER030W	0	0	0	0	0	0	0	0	0.867775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66685	0	0.781625	0	0	0	0	0	0	0	0.5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0.786725	0	0	0
YHR207C	0	0	0	0	0	0	0	0	0	0	0	0.54075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5556	0	0	0.771625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR078W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5542	0
YOR096W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.211675	0
YOR167C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6795	0	0	0	0	0	0	0	0.7149	0	0	0.76185	0	0	0	0	0	0	0.7499	0.62965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2916	0
YML063W	0	0	0	0	0	0.51825	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3918	0
YCR031C	0	0	0	0	0.614925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55645	0	0.83115	0	0	0	0.588975	0	0	0	0	0	0	0	0	0	0	0	4.881275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81775	0
YDL213C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6025	0
YER131W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.059025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58515	0
YBR189W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.429025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844425	0
YGR081C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.045825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500475	0
YHR203C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50045	0	0	0	0	0	0	0	0.7653	0	0	0	0	0	0	0	3.312575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.717325	0
